"tpr","fpr"
0.95,0.0363636363636364
0.883333333333333,0.025
0.85,0.0386363636363636
0.933333333333333,0.0272727272727273
0.933333333333333,0.0181818181818182
0.85,0.0159090909090909
0.916666666666667,0.00909090909090909
0.883333333333333,0.0159090909090909
0.933333333333333,0.00909090909090909
0.933333333333333,0.0363636363636364
0.916666666666667,0.025
0.933333333333333,0.00681818181818182
0.95,0.0136363636363636
0.933333333333333,0.0204545454545455
0.966666666666667,0.025
0.916666666666667,0.0181818181818182
0.95,0.0431818181818182
0.933333333333333,0.0295454545454545
0.95,0.025
0.95,0.0272727272727273
0.933333333333333,0.0181818181818182
0.883333333333333,0.0363636363636364
0.966666666666667,0.0295454545454545
0.95,0.0318181818181818
0.883333333333333,0.025
0.983333333333333,0.0113636363636364
0.933333333333333,0.00909090909090909
0.933333333333333,0.0204545454545455
0.966666666666667,0.0204545454545455
0.916666666666667,0.0159090909090909
0.883333333333333,0.00909090909090909
0.916666666666667,0.0113636363636364
0.916666666666667,0.0363636363636364
0.933333333333333,0.0227272727272727
0.966666666666667,0.0159090909090909
0.9,0.0136363636363636
0.916666666666667,0.0227272727272727
0.883333333333333,0.0204545454545455
0.916666666666667,0.025
0.95,0.0227272727272727
0.9,0.0272727272727273
0.933333333333333,0.0431818181818182
0.883333333333333,0.025
0.916666666666667,0.0409090909090909
0.933333333333333,0.0159090909090909
0.9,0.0272727272727273
0.966666666666667,0.0181818181818182
0.883333333333333,0.0204545454545455
0.933333333333333,0.0113636363636364
0.95,0.0136363636363636
0.9,0.00227272727272727
0.933333333333333,0.0159090909090909
0.883333333333333,0.025
0.933333333333333,0.0204545454545455
0.883333333333333,0.00681818181818182
0.95,0.0227272727272727
0.916666666666667,0.0113636363636364
0.95,0.0181818181818182
0.933333333333333,0.0204545454545455
0.916666666666667,0.0204545454545455
1,0.025
0.966666666666667,0.025
0.9,0.025
0.95,0.0136363636363636
0.85,0.0181818181818182
0.933333333333333,0.00681818181818182
0.883333333333333,0.0340909090909091
0.933333333333333,0.0318181818181818
0.9,0.0204545454545455
0.95,0.0363636363636364
0.95,0.0159090909090909
0.916666666666667,0.025
0.9,0.0204545454545455
0.933333333333333,0.00681818181818182
0.95,0.0181818181818182
0.933333333333333,0.025
0.9,0.0204545454545455
0.866666666666667,0.00681818181818182
0.916666666666667,0.0318181818181818
0.95,0.0159090909090909
0.933333333333333,0.00681818181818182
0.9,0.0181818181818182
0.916666666666667,0.0181818181818182
0.933333333333333,0.0227272727272727
0.933333333333333,0.0113636363636364
0.9,0.00909090909090909
0.95,0.0227272727272727
0.933333333333333,0.0409090909090909
0.916666666666667,0.0227272727272727
0.95,0.0113636363636364
0.9,0.0136363636363636
0.933333333333333,0.0227272727272727
0.933333333333333,0.0136363636363636
0.883333333333333,0.0204545454545455
0.9,0.0159090909090909
0.933333333333333,0.0181818181818182
0.933333333333333,0.0227272727272727
0.933333333333333,0.0363636363636364
0.916666666666667,0.00909090909090909
0.916666666666667,0.0181818181818182
0.866666666666667,0.0340909090909091
0.916666666666667,0.0318181818181818
0.833333333333333,0.0136363636363636
0.916666666666667,0.0159090909090909
0.966666666666667,0.0363636363636364
0.95,0.0363636363636364
0.983333333333333,0.0181818181818182
0.883333333333333,0.0454545454545455
0.866666666666667,0.0113636363636364
0.883333333333333,0.0340909090909091
0.866666666666667,0.0204545454545455
0.9,0.0159090909090909
0.95,0.0159090909090909
0.983333333333333,0.0136363636363636
0.95,0.0136363636363636
0.95,0.0181818181818182
0.916666666666667,0.0113636363636364
0.933333333333333,0.0227272727272727
0.85,0.0295454545454545
0.933333333333333,0.0136363636363636
0.916666666666667,0.0204545454545455
0.95,0.0204545454545455
0.9,0.0204545454545455
0.916666666666667,0.0318181818181818
0.966666666666667,0.0477272727272727
0.933333333333333,0.0204545454545455
0.9,0.0272727272727273
0.916666666666667,0.0318181818181818
0.916666666666667,0.0227272727272727
0.95,0.00909090909090909
0.883333333333333,0.0272727272727273
0.966666666666667,0.0340909090909091
0.916666666666667,0.0204545454545455
0.883333333333333,0.0159090909090909
0.883333333333333,0.0159090909090909
0.933333333333333,0.0159090909090909
0.833333333333333,0.0136363636363636
0.85,0.0227272727272727
0.966666666666667,0.0181818181818182
0.933333333333333,0.0159090909090909
0.9,0.00454545454545455
0.916666666666667,0.0113636363636364
0.933333333333333,0.0295454545454545
0.883333333333333,0.0227272727272727
0.933333333333333,0.0113636363636364
0.916666666666667,0.0295454545454545
0.816666666666667,0.0181818181818182
0.95,0.0181818181818182
0.9,0.0204545454545455
0.95,0.0227272727272727
0.883333333333333,0.0181818181818182
0.95,0.0204545454545455
0.95,0.0181818181818182
0.883333333333333,0.0181818181818182
0.933333333333333,0.0431818181818182
0.95,0.0136363636363636
0.916666666666667,0.0181818181818182
0.9,0.0204545454545455
0.916666666666667,0.0295454545454545
0.95,0.0159090909090909
0.933333333333333,0.0295454545454545
0.85,0.025
0.933333333333333,0.0409090909090909
0.95,0.0409090909090909
0.85,0.00454545454545455
0.916666666666667,0.0113636363636364
0.95,0.0386363636363636
0.8,0.0204545454545455
0.9,0.0227272727272727
0.9,0.0227272727272727
0.833333333333333,0.0227272727272727
0.933333333333333,0.0181818181818182
0.916666666666667,0.0227272727272727
1,0.0204545454545455
0.85,0.0113636363636364
0.9,0.0159090909090909
0.95,0.0272727272727273
0.95,0.0136363636363636
0.966666666666667,0.025
0.916666666666667,0.0318181818181818
0.9,0.0181818181818182
0.933333333333333,0.0454545454545455
0.95,0.025
0.916666666666667,0.0204545454545455
0.966666666666667,0.0159090909090909
0.966666666666667,0.0272727272727273
0.95,0.0159090909090909
0.933333333333333,0.0181818181818182
0.983333333333333,0.0181818181818182
0.95,0.0386363636363636
0.866666666666667,0.0181818181818182
0.916666666666667,0.0204545454545455
0.933333333333333,0.0181818181818182
0.933333333333333,0.0136363636363636
0.916666666666667,0.0363636363636364
0.9,0.0227272727272727
0.916666666666667,0.0113636363636364
0.966666666666667,0.0159090909090909
0.983333333333333,0.0295454545454545
0.966666666666667,0.0363636363636364
